,machineID,volt,rotate,pressure,vibration
1150,7,187,404,104,55
1151,8,162,426,96,46
1152,1,180,421,83,39
1153,2,142,543,99,40
1154,3,153,269,100,44
1155,4,188,477,100,46
1156,5,162,422,92,33
1157,6,193,389,123,39
1158,7,147,373,96,48
1159,8,154,417,121,43
1160,1,173,434,105,47
1161,2,146,539,94,39
1162,3,185,431,86,39
1163,4,195,454,84,41
1164,5,190,328,88,50
1165,6,163,385,81,43
1166,7,180,381,99,54
1167,8,161,523,103,41
1168,1,190,453,101,29
1169,2,152,489,109,36
1170,3,170,446,108,39
1171,4,153,518,100,35
1172,5,171,517,76,34
1173,6,171,468,101,43
1174,7,170,435,112,51
1175,8,186,465,94,43
1176,1,176,453,84,54
1177,2,151,362,89,36
1178,3,162,518,85,36
1179,4,203,384,97,46
1180,5,167,378,105,40
1181,6,155,467,80,36
1182,7,139,486,91,48
1183,8,172,411,102,41
1184,1,173,440,81,41
1185,2,172,497,104,45
1186,3,160,544,122,36
1187,4,198,395,104,38
1188,5,178,315,96,36
1189,6,183,515,89,36
1190,7,198,428,95,48
1191,8,173,463,110,37
1192,1,174,455,89,39
1193,2,167,395,90,41
1194,3,174,434,100,46
1195,4,160,467,102,42
1196,5,160,383,89,40
1197,6,157,461,104,36
1198,7,201,455,101,47
1199,8,158,454,88,36
1200,1,176,544,107,35
1201,2,173,418,105,42
1202,3,155,474,93,37
1203,4,170,399,96,35
1204,5,183,461,108,34
1205,6,173,430,104,31
1206,7,188,511,88,47
1207,8,175,386,101,44
1208,1,185,431,97,43
1209,2,163,352,100,44
1210,3,188,460,102,33
1211,4,160,331,84,36
1212,5,170,482,93,35
1213,6,152,413,104,39
1214,7,158,404,104,50
1215,8,171,526,114,37
1216,1,176,406,84,45
1217,2,136,465,93,38
1218,3,151,411,105,40
1219,4,176,516,109,45
1220,5,168,351,97,40
1221,6,210,438,94,42
1222,7,160,407,112,50
1223,8,160,432,110,34
1224,1,179,478,92,38
1225,2,160,471,97,41
1226,3,163,441,117,35
1227,4,177,467,96,41
1228,5,153,442,96,42
1229,6,164,562,100,32
1230,7,186,396,100,56
1231,8,169,425,79,41
1232,1,152,432,104,42
1233,2,155,485,95,42
1234,3,170,496,107,31
1235,4,178,429,96,36
1236,5,150,385,107,38
1237,6,160,472,79,32
1238,7,153,446,98,48
1239,8,170,538,100,32
1240,1,164,496,109,48
1241,2,181,442,100,43
1242,3,153,387,88,39
1243,4,199,467,83,41
1244,5,168,350,89,31
1245,6,179,443,90,31
1246,7,169,460,97,56
1247,8,153,512,88,43
1248,1,192,432,84,45
1249,2,165,430,96,34
1250,3,173,469,103,39
1251,4,188,362,78,40
1252,5,163,378,100,39
1253,6,176,436,104,33
1254,7,184,382,92,44
1255,8,180,434,105,44
1256,1,151,440,90,47
1257,2,161,379,114,43
1258,3,164,522,108,39
1259,4,169,482,111,44
1260,5,159,357,86,42
1261,6,164,524,89,34
1262,7,158,431,102,41
1263,8,163,469,88,41
1264,1,173,496,102,35
1265,2,181,465,96,37
1266,3,198,420,101,40
1267,4,180,559,82,29
1268,5,162,433,100,33
1269,6,169,562,98,24
1270,7,194,388,109,37
1271,8,162,420,97,39
1272,1,176,420,104,47
1273,2,220,462,88,45
1274,3,178,439,97,35
1275,4,174,427,100,43
1276,5,149,268,110,44
1277,6,194,387,101,44
1278,7,171,375,87,47
1279,8,200,492,114,28
1280,1,184,361,89,37
1281,2,196,463,101,34
1282,3,153,464,98,34
1283,4,156,481,96,46
1284,5,169,487,94,40
1285,6,154,507,91,38
1286,7,182,465,115,41
1287,8,147,470,91,42
1288,1,164,475,98,35
1289,2,182,399,100,36
1290,3,182,416,81,40
1291,4,173,476,92,42
1292,5,152,278,104,37
1293,6,181,449,106,33
1294,7,172,449,96,44
1295,8,168,517,104,45
1296,1,172,528,105,36
1297,2,182,512,102,45
1298,3,147,494,86,39
1299,4,176,396,97,35
1300,5,168,501,99,42
1301,6,181,473,103,37
1302,7,179,409,96,44
1303,8,184,348,120,36
1304,1,143,446,114,39
1305,2,167,388,102,39
1306,3,181,439,100,40
1307,4,206,392,100,46
1308,5,157,412,107,41
1309,6,196,447,109,42
1310,7,167,505,98,45
1311,8,170,412,101,41
1312,1,175,460,88,41
1313,2,200,458,101,35
1314,3,174,445,106,46
1315,4,201,463,111,35
1316,5,167,325,103,48
1317,6,157,449,114,41
1318,7,200,478,84,36
1319,8,184,428,97,37
1320,1,160,436,94,43
1321,2,221,471,96,39
1322,3,160,472,118,45
1323,4,164,425,97,35
1324,5,169,313,111,39
1325,6,172,430,101,39
1326,7,162,515,89,42
1327,8,156,497,98,37
1328,1,166,501,105,43
1329,2,208,436,113,43
1330,3,187,450,112,41
1331,4,156,407,96,37
1332,5,162,407,89,45
1333,6,175,485,96,42
1334,7,167,496,96,43
1335,8,185,477,113,30
1336,1,152,479,107,40
1337,2,187,500,111,50
1338,3,185,414,85,42
1339,4,192,436,93,40
1340,5,163,406,115,45
1341,6,177,470,106,39
1342,7,187,416,94,38
1343,8,177,497,100,41
1344,1,175,410,111,36
1345,2,215,420,93,39
1346,3,163,411,102,37
1347,4,157,485,92,48
1348,5,176,385,117,33
1349,6,179,436,93,35
1350,7,200,427,116,43
1351,8,160,458,92,33
1352,1,179,486,90,44
1353,2,181,527,103,40
1354,3,164,400,101,38
1355,4,153,412,106,43
1356,5,154,404,98,28
1357,6,154,377,94,41
1358,7,178,555,113,25
1359,8,167,366,89,36
1360,1,165,470,97,39
1361,2,193,430,92,42
1362,3,167,440,103,39
1363,4,140,355,98,42
1364,5,171,402,96,27
1365,6,141,455,106,40
1366,7,182,553,110,38
1367,8,156,465,121,32
1368,1,197,406,100,39
1369,2,197,458,93,36
1370,3,199,472,96,39
1371,4,151,422,115,41
1372,5,173,416,113,36
1373,6,187,405,96,36
1374,7,164,456,99,45
1375,8,139,364,109,42
1376,1,180,450,81,40
1377,2,192,405,98,41
1378,3,176,424,90,40
1379,4,155,569,96,33
1380,5,191,351,100,42
1381,6,191,519,122,34
1382,7,209,435,108,44
1383,8,149,459,87,41
1384,1,184,428,112,43
1385,2,212,398,95,43
1386,3,167,354,101,37
1387,4,164,534,119,47
1388,5,183,340,92,35
1389,6,150,454,96,50
1390,7,169,507,104,38
1391,8,189,456,107,38
1392,1,200,366,112,29
1393,2,191,370,107,40
1394,3,172,496,122,49
1395,4,165,455,108,38
1396,5,196,340,103,48
1397,6,189,454,105,49
1398,7,184,487,99,38
1399,8,180,491,108,41
1400,1,160,460,90,43
1401,2,168,549,100,38
1402,3,172,523,102,33
1403,4,174,526,88,41
1404,5,178,328,103,48
1405,6,175,432,112,39
1406,7,174,422,106,32
1407,8,186,432,97,35
1408,1,182,429,94,36
1409,2,157,431,104,46
1410,3,177,397,108,34
1411,4,192,512,104,26
1412,5,155,394,110,42
1413,6,166,521,100,44
1414,7,204,406,110,30
1415,8,162,520,87,47
1416,1,184,457,113,42
1417,2,183,473,96,49
1418,3,186,447,96,43
1419,4,169,511,106,31
1420,5,152,390,110,38
1421,6,192,469,92,36
1422,7,177,563,73,43
1423,8,150,459,99,38
1424,1,169,459,99,39
1425,2,172,538,109,36
1426,3,181,378,95,41
1427,4,170,377,118,38
1428,5,166,394,75,39
1429,6,195,465,103,30
1430,7,169,437,110,32
1431,8,169,517,97,41
1432,1,174,411,91,35
1433,2,202,520,105,42
1434,3,171,495,101,50
1435,4,159,516,107,41
1436,5,179,328,87,39
1437,6,161,554,103,42
1438,7,202,504,105,51
1439,8,176,457,88,46
1440,1,154,377,94,39
1441,2,210,384,93,44
1442,3,188,508,86,38
1443,4,164,495,93,41
1444,5,152,388,102,40
1445,6,185,480,98,30
1446,7,178,468,99,39
1447,8,171,441,109,44
1448,1,177,405,107,33
1449,2,201,471,77,42
1450,3,171,400,97,32
1451,4,181,440,112,41
1452,5,191,312,99,43
1453,6,156,403,101,34
1454,7,205,496,106,47
1455,8,166,482,91,36
1456,1,159,437,113,34
1457,2,222,397,95,40
1458,3,162,453,121,38
1459,4,161,426,106,38
1460,5,186,333,79,38
1461,6,192,483,100,45
1462,7,176,434,106,36
1463,8,161,418,104,34
1464,1,182,440,110,45
1465,2,148,464,102,35
1466,3,168,424,67,37
1467,4,167,521,93,40
1468,5,127,394,111,47
1469,6,205,463,110,33
1470,7,166,481,100,28
1471,8,119,450,98,36
1472,1,157,493,107,41
1473,2,202,465,93,35
1474,3,180,463,116,43
1475,4,177,456,120,46
1476,5,159,376,94,35
1477,6,165,479,89,46
1478,7,196,438,109,41
1479,8,178,440,92,38
1480,1,174,460,104,33
1481,2,194,460,107,44
1482,3,140,520,96,38
1483,4,178,441,98,41
1484,5,186,281,93,41
1485,6,170,466,111,32
1486,7,195,423,106,30
1487,8,177,461,100,35
1488,1,157,526,103,37
1489,2,194,461,94,39
1490,3,166,467,95,41
1491,4,175,520,98,44
1492,5,164,380,106,44
1493,6,149,429,100,43
1494,7,188,506,98,36
1495,8,148,422,105,35
1496,1,166,426,104,40
1497,2,197,477,112,32
1498,3,130,415,108,52
1499,4,159,442,109,33
1500,5,167,313,97,36
1501,6,189,476,95,36
1502,7,164,406,86,45
1503,8,154,512,82,32
1504,1,146,500,103,33
1505,2,183,483,96,37
1506,3,164,386,85,45
1507,4,194,567,90,40
1508,5,165,390,105,37
1509,6,150,461,111,44
1510,7,194,415,87,36
1511,8,201,486,76,35
1512,1,171,454,108,42
1513,2,204,435,124,24
1514,3,176,341,104,33
1515,4,193,446,98,42
1516,5,159,381,92,47
1517,6,177,542,115,29
1518,7,166,443,86,34
1519,8,181,398,88,43
1520,1,184,488,104,36
1521,2,188,391,130,34
1522,3,172,315,89,32
1523,4,146,473,116,41
1524,5,174,449,103,21
1525,6,169,390,97,40
1526,7,205,546,82,32
1527,8,167,419,110,39
1528,1,172,484,117,42
1529,2,188,455,99,45
1530,3,161,320,102,34
1531,4,168,328,81,37
1532,5,159,358,93,40
1533,6,170,478,108,35
1534,7,186,465,107,30
1535,8,174,451,120,39
1536,1,143,438,94,47
1537,2,196,371,108,39
1538,3,156,364,105,46
1539,4,177,536,106,35
1540,5,155,474,104,32
1541,6,181,475,110,45
1542,7,168,389,93,40
1543,8,156,462,102,37
1544,1,160,481,101,33
1545,2,191,409,91,33
1546,3,174,404,112,42
1547,4,215,534,95,33
1548,5,184,396,104,38
1549,6,161,411,94,40
1550,7,203,333,112,30
1551,8,168,513,93,39
1552,1,194,481,93,33
1553,2,186,526,100,46
1554,3,144,340,83,40
1555,4,187,440,95,34
1556,5,151,445,80,49
1557,6,171,417,114,44
1558,7,169,451,96,38
1559,8,188,430,112,43
1560,1,197,409,97,36
1561,2,191,416,92,38
1562,3,175,311,104,45
1563,4,174,441,105,40
1564,5,156,494,109,47
1565,6,153,428,97,40
1566,7,188,413,98,30
1567,8,193,417,107,42
1568,1,152,499,99,39
1569,2,184,431,107,35
1570,3,130,348,100,42
1571,4,147,487,100,42
1572,5,156,411,104,36
1573,6,166,454,109,42
1574,7,180,397,99,41
1575,8,158,449,89,38
1576,1,164,439,107,37
1577,2,183,350,100,44
1578,3,168,384,102,38
1579,4,181,373,92,40
1580,5,160,518,100,40
1581,6,176,508,97,40
1582,7,189,452,90,38
1583,8,196,391,98,25
1584,1,175,486,92,38
1585,2,187,383,90,37
1586,3,169,379,87,37
1587,4,174,466,114,35
1588,5,176,551,87,54
1589,6,133,439,101,38
1590,7,180,413,103,37
1591,8,175,396,103,42
1592,1,174,510,104,43
1593,2,168,432,98,38
1594,3,183,339,111,39
1595,4,180,472,90,42
1596,5,182,460,88,45
1597,6,157,423,93,32
1598,7,183,463,108,36
1599,8,166,382,107,37
1600,1,161,427,82,45
1601,2,211,451,92,32
1602,3,174,459,87,43
1603,4,158,402,95,49
1604,5,155,346,96,47
1605,6,162,419,82,46
1606,7,202,535,115,46
1607,8,147,475,91,44
1608,1,155,408,105,35
1609,2,152,454,119,41
1610,3,167,388,105,35
1611,4,141,430,91,34
1612,5,182,451,90,36
1613,6,161,444,99,43
1614,7,176,473,104,33
1615,8,166,491,98,47
1616,1,167,513,97,43
1617,2,193,445,98,39
1618,3,169,379,100,40
1619,4,173,477,96,45
1620,5,186,440,107,41
1621,6,181,376,101,44
1622,7,208,429,87,35
1623,8,148,457,110,42
1624,1,185,401,87,35
1625,2,198,468,90,32
1626,3,183,378,115,45
1627,4,176,505,96,37
1628,5,168,386,105,32
1629,6,209,480,84,30
1630,7,171,366,115,32
1631,8,194,444,91,34
1632,1,170,407,108,31
1633,2,203,582,92,43
1634,3,178,342,89,39
1635,4,163,492,113,30
1636,5,149,415,101,30
1637,6,145,394,92,43
1638,7,184,381,89,43
1639,8,163,453,96,42
1640,1,160,465,100,34
1641,2,177,489,90,35
1642,3,176,346,112,47
1643,4,177,536,104,43
1644,5,174,438,99,43
1645,6,152,443,102,41
1646,7,187,457,106,32
1647,8,165,455,95,36
1648,1,162,472,110,36
1649,2,178,439,112,43
1650,3,174,447,91,41
1651,4,147,526,96,34
1652,5,171,371,108,41
1653,6,170,353,117,46
1654,7,181,395,113,34
1655,8,173,433,101,36
1656,1,194,464,87,42
1657,2,186,545,100,42
1658,3,160,323,72,32
1659,4,212,455,109,40
1660,5,160,462,100,40
1661,6,184,368,89,44
1662,7,181,492,98,49
1663,8,148,531,108,33
1664,1,163,462,87,32
1665,2,170,476,93,43
1666,3,162,287,94,42
1667,4,177,516,108,32
1668,5,165,508,96,48
1669,6,176,326,113,39
1670,7,205,472,98,35
1671,8,182,398,118,30
1672,1,181,552,101,45
1673,2,137,449,112,41
1674,3,156,356,101,49
1675,4,177,391,95,40
1676,5,163,436,103,44
1677,6,168,322,80,37
1678,7,212,514,85,38
1679,8,177,439,88,42
1680,1,192,457,102,40
1681,2,163,425,74,37
1682,3,137,370,90,38
1683,4,163,384,97,44
1684,5,186,452,95,42
1685,6,166,451,103,51
1686,7,203,408,98,41
1687,8,175,420,94,41
1688,1,176,416,108,45
1689,2,160,438,99,38
1690,3,177,370,97,39
1691,4,156,515,81,41
1692,5,170,454,96,45
1693,6,177,290,103,36
1694,7,207,543,105,35
1695,8,163,485,104,48
1696,1,163,418,99,39
1697,2,184,497,91,47
1698,3,142,415,86,42
1699,4,170,444,109,41
1700,5,156,487,109,41
1701,6,187,409,85,36
1702,7,191,450,94,44
1703,8,162,451,103,40
1704,1,169,400,96,39
1705,2,176,501,98,22
1706,3,176,374,88,38
1707,4,172,374,99,38
1708,5,180,375,96,45
1709,6,148,342,90,37
1710,7,207,478,88,46
1711,8,185,458,100,39
1712,1,162,443,111,44
1713,2,159,351,108,35
1714,3,164,391,100,46
1715,4,183,391,119,51
1716,5,196,462,105,45
1717,6,176,382,88,40
1718,7,193,427,91,46
1719,8,166,568,105,43
1720,1,188,416,105,41
1721,2,171,482,105,41
1722,3,150,346,116,40
1723,4,165,452,103,46
1724,5,195,402,102,28
1725,6,180,384,103,43
1726,7,183,423,118,37
1727,8,176,559,103,43
1728,1,167,448,110,40
1729,2,160,424,102,46
1730,3,162,379,96,37
1731,4,171,427,94,41
1732,5,160,464,110,42
1733,6,180,311,95,41
1734,7,197,420,91,35
1735,8,151,448,128,37
1736,1,193,419,87,49
1737,2,199,448,97,45
1738,3,163,369,98,42
1739,4,178,463,84,42
1740,5,142,488,93,46
1741,6,183,398,101,37
1742,7,189,457,112,45
1743,8,165,486,99,44
1744,1,161,505,96,35
1745,2,174,444,99,39
1746,3,184,402,104,43
1747,4,179,483,107,34
1748,5,144,491,103,44
1749,6,153,334,95,40
1750,7,223,410,93,35
1751,8,180,397,104,41
1752,1,160,487,95,34
1753,2,171,421,73,40
1754,3,172,333,99,37
1755,4,166,318,94,42
1756,5,177,426,110,31
1757,6,168,380,83,40
1758,7,181,399,115,39
1759,8,182,452,104,46
1760,1,172,439,86,45
1761,2,145,546,102,33
1762,3,168,390,103,38
1763,4,143,408,108,40
1764,5,156,427,111,39
1765,6,165,376,110,44
1766,7,190,468,78,38
1767,8,161,528,71,40
1768,1,170,504,98,37
1769,2,148,472,102,42
1770,3,178,344,91,39
1771,4,179,401,101,43
1772,5,165,482,75,36
1773,6,188,404,93,45
1774,7,157,502,84,40
1775,8,172,512,81,48
1776,1,162,511,119,36
1777,2,157,386,104,40
1778,3,153,400,95,44
1779,4,172,423,100,47
1780,5,169,404,106,29
1781,6,154,385,99,42
1782,7,140,455,104,40
1783,8,159,463,92,29
1784,1,146,451,105,48
1785,2,154,438,113,39
1786,3,139,402,102,43
1787,4,174,490,102,31
1788,5,165,433,82,33
1789,6,165,369,84,40
1790,7,153,475,105,37
1791,8,183,478,92,37
1792,1,170,470,98,37
1793,2,152,504,98,44
1794,3,173,402,103,48
1795,4,184,415,99,38
1796,5,172,476,91,35
1797,6,169,370,93,42
1798,7,141,542,105,29
1799,8,171,496,103,39
1800,1,159,462,108,31
1801,2,163,480,110,39
1802,3,188,365,112,45
1803,4,152,402,89,36
1804,5,179,396,98,46
1805,6,174,430,82,44
1806,7,163,434,101,37
1807,8,173,449,96,36
1808,1,186,471,94,33
1809,2,176,458,123,32
1810,3,157,310,95,38
1811,4,159,429,96,40
1812,5,157,396,81,42
1813,6,186,348,95,45
1814,7,165,454,101,41
1815,8,174,506,89,35
1816,1,155,448,86,37
1817,2,180,339,85,33
1818,3,147,393,100,45
1819,4,157,376,111,34
1820,5,178,402,87,34
1821,6,166,354,103,30
1822,7,153,450,115,44
1823,8,183,432,109,41
1824,1,186,422,98,38
1825,2,164,549,87,39
1826,3,183,358,93,35
1827,4,149,432,102,35
1828,5,182,442,84,45
1829,6,176,359,99,42
1830,7,173,553,97,34
1831,8,172,447,85,40
1832,1,160,521,80,39
1833,2,197,435,81,38
1834,3,179,314,103,37
1835,4,165,451,103,29
1836,5,183,456,97,32
1837,6,180,379,111,31
1838,7,167,462,104,43
1839,8,167,461,112,39
1840,1,174,429,107,49
1841,2,181,424,108,38
1842,3,170,297,102,39
1843,4,164,481,95,35
1844,5,185,440,90,43
1845,6,157,464,90,42
1846,7,157,469,93,46
1847,8,166,500,102,40
1848,1,183,464,101,41
1849,2,175,493,90,38
1850,3,158,414,109,43
1851,4,158,506,96,40
1852,5,131,506,95,34
1853,6,172,400,88,33
1854,7,167,460,94,41
1855,8,156,381,102,42
1856,1,162,460,98,34
1857,2,167,416,104,42
1858,3,178,431,104,40
1859,4,142,453,103,37
1860,5,168,400,106,35
1861,6,199,410,97,40
1862,7,189,491,110,31
1863,8,150,478,113,36
1864,1,178,465,93,30
1865,2,180,485,114,38
1866,3,159,378,76,44
1867,4,170,450,106,39
1868,5,187,480,107,46
1869,6,191,333,100,41
1870,7,160,493,108,35
1871,8,157,487,111,41
1872,1,168,359,96,43
1873,2,192,447,103,42
1874,3,193,407,97,43
1875,4,142,419,107,42
1876,5,174,518,112,40
1877,6,178,421,105,33
1878,7,163,475,112,44
1879,8,176,503,87,46
1880,1,152,353,72,43
1881,2,181,478,115,41
1882,3,171,333,116,36
1883,4,175,493,104,42
1884,5,179,527,106,39
1885,6,190,316,111,36
1886,7,180,362,94,39
1887,8,197,397,105,42
1888,1,165,396,103,42
1889,2,175,514,99,34
1890,3,167,484,86,36
1891,4,169,392,107,42
1892,5,157,473,108,40
1893,6,142,361,116,47
1894,7,148,407,105,39
1895,8,179,465,98,40
1896,1,194,400,103,43
1897,2,171,528,104,40
1898,3,156,451,108,45
1899,4,151,486,104,38
1900,5,172,389,109,29
1901,6,160,470,90,45
1902,7,155,448,97,47
1903,8,181,440,83,36
1904,1,166,307,112,36
1905,2,165,463,106,34
1906,3,159,474,95,34
1907,4,165,408,107,33
1908,5,176,445,90,39
1909,6,159,500,88,37
1910,7,156,473,99,44
1911,8,144,411,108,42
1912,1,157,512,98,46
1913,2,162,397,101,27
1914,3,185,466,95,37
1915,4,180,418,102,42
1916,5,151,448,97,41
1917,6,154,383,93,46
1918,7,159,455,98,43
1919,8,180,502,106,36
1920,1,169,443,87,38
1921,2,181,478,114,26
1922,3,168,494,106,37
1923,4,172,428,85,46
1924,5,195,316,101,34
1925,6,151,370,100,41
1926,7,173,473,86,39
1927,8,138,521,91,42
1928,1,174,435,77,44
1929,2,190,462,95,42
1930,3,184,474,101,44
1931,4,177,502,92,48
1932,5,178,321,89,36
1933,6,192,378,96,34
1934,7,164,419,99,45
1935,8,186,507,85,38
1936,1,184,386,90,34
1937,2,175,510,97,34
1938,3,174,461,93,44
1939,4,148,440,112,39
1940,5,160,383,92,37
1941,6,181,328,100,39
1942,7,155,399,98,35
1943,8,182,441,84,34
1944,1,187,456,90,33
1945,2,171,498,99,41
1946,3,165,399,107,37
1947,4,162,446,102,44
1948,5,175,261,103,40
1949,6,184,383,106,41
1950,7,183,566,87,41
1951,8,169,396,100,42
1952,1,171,375,99,38
1953,2,148,451,109,45
1954,3,167,410,83,41
1955,4,208,445,100,41
1956,5,179,295,96,37
1957,6,199,427,100,39
1958,7,162,466,110,43
1959,8,151,360,92,37
1960,1,187,386,87,43
1961,2,158,380,103,37
1962,3,149,497,98,41
1963,4,168,501,110,39
1964,5,164,395,88,44
1965,6,200,468,93,41
1966,7,139,436,91,33
1967,8,171,437,106,43
1968,1,158,523,91,37
1969,2,167,523,108,32
1970,3,175,463,103,38
1971,4,178,501,89,40
1972,5,183,347,98,35
1973,6,189,411,91,42
1974,7,167,502,77,42
1975,8,159,336,96,39
1976,1,134,477,114,36
1977,2,186,366,116,39
1978,3,155,480,93,43
1979,4,175,534,111,37
1980,5,182,390,87,49
1981,6,176,356,92,34
1982,7,164,454,113,42
1983,8,176,445,107,35
1984,1,162,511,108,44
1985,2,146,473,98,34
1986,3,134,508,108,38
1987,4,158,444,96,39
1988,5,167,381,122,36
1989,6,200,324,99,38
1990,7,165,525,92,45
1991,8,170,462,107,39
1992,1,162,459,86,36
1993,2,169,484,88,42
1994,3,161,410,106,43
1995,4,157,521,105,43
1996,5,150,345,100,42
1997,6,190,305,98,43
1998,7,180,457,103,37
1999,8,174,541,118,35
2000,1,135,452,97,42
2001,2,191,492,96,38
2002,3,155,439,105,30
2003,4,182,524,104,41
2004,5,155,332,104,39
2005,6,152,383,111,37
2006,7,166,371,107,43
2007,8,187,416,89,36
2008,1,178,376,106,45
2009,2,153,392,116,41
2010,3,181,396,97,41
2011,4,186,454,114,38
2012,5,163,495,92,42
2013,6,170,421,104,36
2014,7,162,425,120,41
2015,8,155,457,94,32
2016,1,158,425,106,34
2017,2,171,422,102,45
2018,3,163,452,101,39
2019,4,172,478,110,35
2020,5,165,462,108,35
2021,6,190,302,110,44
2022,7,173,441,114,40
2023,8,160,471,99,39
2024,1,166,479,106,32
2025,2,153,347,116,33
2026,3,181,454,99,43
2027,4,165,431,94,39
2028,5,176,424,101,38
2029,6,161,397,113,43
2030,7,169,490,90,43
2031,8,180,307,100,40
2032,1,146,586,99,47
2033,2,181,390,81,38
2034,3,166,486,105,49
2035,4,182,430,99,41
2036,5,183,342,97,38
2037,6,182,318,112,40
2038,7,137,385,96,45
2039,8,185,473,99,37
2040,1,178,453,95,51
2041,2,166,463,92,40
2042,3,150,535,115,44
2043,4,175,373,82,39
2044,5,181,347,89,43
2045,6,192,324,121,36
2046,7,192,434,102,34
2047,8,154,433,124,39
2048,1,198,398,109,42
2049,2,189,398,96,44
2050,3,165,500,107,32
2051,4,146,551,85,43
2052,5,175,386,86,53
2053,6,195,465,112,40
2054,7,170,430,117,38
2055,8,162,445,89,53
2056,1,156,454,96,48
2057,2,177,439,96,38
2058,3,157,480,96,48
2059,4,166,378,103,38
2060,5,177,437,112,34
2061,6,195,444,108,47
2062,7,158,495,90,46
2063,8,160,418,112,39
2064,1,168,367,100,36
2065,2,168,533,102,38
2066,3,177,491,91,39
2067,4,155,422,112,43
2068,5,179,413,99,48
2069,6,139,354,89,40
2070,7,145,386,108,39
2071,8,165,472,91,39
2072,1,199,378,93,35
2073,2,185,471,106,41
2074,3,169,406,99,29
2075,4,174,438,121,44
2076,5,189,316,96,37
2077,6,183,449,96,38
2078,7,182,518,101,35
2079,8,172,545,98,43
2080,1,184,523,109,42
2081,2,168,357,93,44
2082,3,185,486,108,49
2083,4,179,450,112,34
2084,5,159,335,90,30
2085,6,175,515,102,44
2086,7,170,370,63,39
2087,8,174,541,86,39
2088,1,198,411,93,37
2089,2,167,487,112,39
2090,3,166,424,90,48
2091,4,171,501,92,43
2092,5,153,402,86,36
2093,6,176,421,97,41
2094,7,140,436,107,36
2095,8,190,471,117,41
2096,1,169,408,95,44
2097,2,195,421,104,40
2098,3,168,517,91,52
2099,4,177,389,95,46
2100,5,154,307,95,35
2101,6,163,420,85,45
2102,7,163,449,115,39
2103,8,187,489,88,43
2104,1,167,470,91,36
2105,2,178,509,102,46
2106,3,171,448,94,39
2107,4,155,390,84,45
2108,5,151,485,113,36
2109,6,171,508,95,39
2110,7,164,451,107,38
2111,8,170,394,94,37
2112,1,162,486,111,47
2113,2,177,482,105,31
2114,3,190,468,110,46
2115,4,172,428,97,40
2116,5,178,383,108,35
2117,6,149,492,115,42
2118,7,170,407,115,40
2119,8,161,413,102,43
2120,1,191,442,92,39
2121,2,189,457,97,43
2122,3,166,449,107,45
2123,4,166,443,97,42
2124,5,156,318,72,43
2125,6,184,361,118,36
2126,7,164,454,97,43
2127,8,172,439,86,36
2128,1,150,435,101,41
2129,2,150,476,87,37
2130,3,167,525,93,39
2131,4,181,406,93,33
2132,5,164,344,104,39
2133,6,150,402,113,37
2134,7,165,467,93,43
2135,8,177,518,93,41
2136,1,174,472,96,40
2137,2,187,549,89,47
2138,3,180,531,103,39
2139,4,134,449,101,33
2140,5,165,330,99,43
2141,6,186,343,93,54
2142,7,170,414,77,53
