datetime,machineID,volt,rotate,pressure,vibration
2015-01-04 09:00:00,7,142,427,103,43
2015-01-04 09:00:00,8,158,470,85,31
2015-01-04 10:00:00,1,153,440,94,57
2015-01-04 10:00:00,2,161,445,119,54
2015-01-04 10:00:00,3,179,515,100,41
2015-01-04 10:00:00,4,145,418,91,45
2015-01-04 10:00:00,5,172,452,107,42
2015-01-04 10:00:00,6,164,371,99,38
2015-01-04 10:00:00,7,145,407,105,42
2015-01-04 10:00:00,8,191,439,103,46
2015-01-04 11:00:00,1,215,458,95,51
2015-01-04 11:00:00,2,171,442,91,44
2015-01-04 11:00:00,3,183,493,101,40
2015-01-04 11:00:00,4,163,499,105,39
2015-01-04 11:00:00,5,183,470,96,40
2015-01-04 11:00:00,6,180,428,102,39
2015-01-04 11:00:00,7,161,393,78,32
2015-01-04 11:00:00,8,166,475,97,36
2015-01-04 12:00:00,1,173,421,100,50
2015-01-04 12:00:00,2,177,440,101,41
2015-01-04 12:00:00,3,210,434,114,40
2015-01-04 12:00:00,4,148,431,100,44
2015-01-04 12:00:00,5,180,444,85,29
2015-01-04 12:00:00,6,172,438,108,36
2015-01-04 12:00:00,7,196,410,107,33
2015-01-04 12:00:00,8,162,436,111,48
2015-01-04 13:00:00,1,169,454,91,45
2015-01-04 13:00:00,2,158,464,108,43
2015-01-04 13:00:00,3,186,558,105,36
2015-01-04 13:00:00,4,173,455,97,38
2015-01-04 13:00:00,5,161,400,82,40
2015-01-04 13:00:00,6,132,485,98,31
2015-01-04 13:00:00,7,173,422,106,48
2015-01-04 13:00:00,8,182,448,89,47
2015-01-04 14:00:00,1,129,479,111,49
2015-01-04 14:00:00,2,187,448,85,47
2015-01-04 14:00:00,3,153,376,95,34
2015-01-04 14:00:00,4,162,425,118,31
2015-01-04 14:00:00,5,170,450,93,44
2015-01-04 14:00:00,6,171,423,91,43
2015-01-04 14:00:00,7,169,369,80,41
2015-01-04 14:00:00,8,182,432,120,46
2015-01-04 15:00:00,1,168,455,83,43
2015-01-04 15:00:00,2,165,387,99,35
2015-01-04 15:00:00,3,152,501,89,40
2015-01-04 15:00:00,4,179,465,97,42
2015-01-04 15:00:00,5,158,513,117,37
2015-01-04 15:00:00,6,161,408,89,44
2015-01-04 15:00:00,7,152,403,81,35
2015-01-04 15:00:00,8,167,485,115,31
2015-01-04 16:00:00,1,184,365,87,52
2015-01-04 16:00:00,2,179,496,104,37
2015-01-04 16:00:00,3,145,450,95,34
2015-01-04 16:00:00,4,176,430,96,40
2015-01-04 16:00:00,5,157,492,83,46
2015-01-04 16:00:00,6,174,484,105,45
2015-01-04 16:00:00,7,149,532,108,42
2015-01-04 16:00:00,8,169,519,96,52
2015-01-04 17:00:00,1,176,517,82,46
2015-01-04 17:00:00,2,184,551,95,43
2015-01-04 17:00:00,3,162,435,95,43
2015-01-04 17:00:00,4,173,539,96,30
2015-01-04 17:00:00,5,178,464,97,46
2015-01-04 17:00:00,6,177,438,96,38
2015-01-04 17:00:00,7,165,432,111,43
2015-01-04 17:00:00,8,169,390,115,44
2015-01-04 18:00:00,1,183,414,111,56
2015-01-04 18:00:00,2,181,473,109,36
2015-01-04 18:00:00,3,177,490,100,31
2015-01-04 18:00:00,4,159,358,93,42
2015-01-04 18:00:00,5,159,407,81,44
2015-01-04 18:00:00,6,191,413,100,36
2015-01-04 18:00:00,7,176,460,87,41
2015-01-04 18:00:00,8,179,481,92,36
2015-01-04 19:00:00,1,199,425,107,41
2015-01-04 19:00:00,2,150,427,89,44
2015-01-04 19:00:00,3,156,460,86,36
2015-01-04 19:00:00,4,189,437,105,35
2015-01-04 19:00:00,5,150,410,114,37
2015-01-04 19:00:00,6,149,447,98,50
2015-01-04 19:00:00,7,153,432,101,32
2015-01-04 19:00:00,8,155,525,99,29
2015-01-04 20:00:00,1,187,427,103,50
2015-01-04 20:00:00,2,171,466,94,34
2015-01-04 20:00:00,3,163,555,105,43
2015-01-04 20:00:00,4,170,480,97,41
2015-01-04 20:00:00,5,175,449,98,42
2015-01-04 20:00:00,6,162,450,101,43
2015-01-04 20:00:00,7,149,487,114,40
2015-01-04 20:00:00,8,189,478,97,45
2015-01-04 21:00:00,1,162,458,95,50
2015-01-04 21:00:00,2,172,423,89,41
2015-01-04 21:00:00,3,178,534,90,42
2015-01-04 21:00:00,4,158,499,111,39
2015-01-04 21:00:00,5,184,420,105,34
2015-01-04 21:00:00,6,165,398,98,45
2015-01-04 21:00:00,7,175,379,105,39
2015-01-04 21:00:00,8,145,596,96,40
2015-01-04 22:00:00,1,180,447,89,51
2015-01-04 22:00:00,2,193,423,97,33
2015-01-04 22:00:00,3,139,461,104,49
2015-01-04 22:00:00,4,176,439,114,33
2015-01-04 22:00:00,5,137,430,94,37
2015-01-04 22:00:00,6,175,416,97,39
2015-01-04 22:00:00,7,169,498,104,37
2015-01-04 22:00:00,8,186,444,93,41
2015-01-04 23:00:00,1,167,471,89,62
2015-01-04 23:00:00,2,173,349,100,35
2015-01-04 23:00:00,3,179,384,104,39
2015-01-04 23:00:00,4,195,506,87,35
2015-01-04 23:00:00,5,183,479,76,32
2015-01-04 23:00:00,6,176,535,102,41
2015-01-04 23:00:00,7,177,467,104,41
2015-01-04 23:00:00,8,172,454,84,27
2015-01-05 00:00:00,1,161,376,89,58
2015-01-05 00:00:00,2,171,486,108,40
2015-01-05 00:00:00,3,173,493,103,47
2015-01-05 00:00:00,4,165,368,94,37
2015-01-05 00:00:00,5,178,467,89,41
2015-01-05 00:00:00,6,175,394,103,35
2015-01-05 00:00:00,7,184,503,98,40
2015-01-05 00:00:00,8,166,487,124,39
2015-01-05 01:00:00,1,127,430,95,46
2015-01-05 01:00:00,2,157,509,99,50
2015-01-05 01:00:00,3,166,363,89,39
2015-01-05 01:00:00,4,188,410,100,44
2015-01-05 01:00:00,5,175,435,90,36
2015-01-05 01:00:00,6,135,507,96,38
2015-01-05 01:00:00,7,177,490,104,39
2015-01-05 01:00:00,8,165,442,104,41
2015-01-05 02:00:00,1,158,429,94,58
2015-01-05 02:00:00,2,197,389,79,36
2015-01-05 02:00:00,3,178,438,121,42
2015-01-05 02:00:00,4,158,499,106,36
2015-01-05 02:00:00,5,151,374,102,40
2015-01-05 02:00:00,6,155,487,102,46
2015-01-05 02:00:00,7,182,482,90,41
2015-01-05 02:00:00,8,153,399,94,46
2015-01-05 03:00:00,1,177,461,103,49
2015-01-05 03:00:00,2,155,417,110,48
2015-01-05 03:00:00,3,151,406,81,32
2015-01-05 03:00:00,4,167,386,79,46
2015-01-05 03:00:00,5,179,385,116,35
2015-01-05 03:00:00,6,186,529,100,34
2015-01-05 03:00:00,7,155,465,80,42
2015-01-05 03:00:00,8,183,512,102,38
2015-01-05 04:00:00,1,202,387,94,45
2015-01-05 04:00:00,2,187,408,96,41
2015-01-05 04:00:00,3,156,471,95,40
2015-01-05 04:00:00,4,163,530,95,40
2015-01-05 04:00:00,5,153,389,117,37
2015-01-05 04:00:00,6,183,475,104,45
2015-01-05 04:00:00,7,167,487,106,30
2015-01-05 04:00:00,8,176,491,94,36
2015-01-05 05:00:00,1,177,469,100,59
2015-01-05 05:00:00,2,162,459,99,42
2015-01-05 05:00:00,3,168,497,110,36
2015-01-05 05:00:00,4,174,448,100,42
2015-01-05 05:00:00,5,173,497,104,42
2015-01-05 05:00:00,6,155,489,98,35
2015-01-05 05:00:00,7,160,478,116,46
2015-01-05 05:00:00,8,168,433,107,50
2015-01-05 06:00:00,1,179,499,111,52
2015-01-05 06:00:00,2,165,538,112,44
2015-01-05 06:00:00,3,151,378,97,47
2015-01-05 06:00:00,4,150,461,103,45
2015-01-05 06:00:00,5,161,398,109,45
2015-01-05 06:00:00,6,182,439,88,45
2015-01-05 06:00:00,7,193,384,93,36
2015-01-05 06:00:00,8,164,458,97,41
2015-01-05 07:00:00,1,155,498,103,33
2015-01-05 07:00:00,2,193,527,91,45
2015-01-05 07:00:00,3,152,393,103,41
2015-01-05 07:00:00,4,189,430,108,39
2015-01-05 07:00:00,5,176,369,112,40
2015-01-05 07:00:00,6,201,496,105,38
2015-01-05 07:00:00,7,152,327,100,42
2015-01-05 07:00:00,8,129,475,117,38
2015-01-05 08:00:00,1,172,392,108,39
2015-01-05 08:00:00,2,191,469,107,46
2015-01-05 08:00:00,3,199,347,109,37
2015-01-05 08:00:00,4,168,424,95,42
2015-01-05 08:00:00,5,162,399,99,40
2015-01-05 08:00:00,6,172,406,105,31
2015-01-05 08:00:00,7,142,474,97,39
2015-01-05 08:00:00,8,183,495,89,50
2015-01-05 09:00:00,1,138,451,126,38
2015-01-05 09:00:00,2,160,471,94,38
2015-01-05 09:00:00,3,170,358,95,43
2015-01-05 09:00:00,4,168,435,96,37
2015-01-05 09:00:00,5,166,586,95,43
2015-01-05 09:00:00,6,135,474,83,48
2015-01-05 09:00:00,7,172,382,104,38
2015-01-05 09:00:00,8,146,426,108,36
2015-01-05 10:00:00,1,177,403,100,38
2015-01-05 10:00:00,2,153,409,112,39
2015-01-05 10:00:00,3,188,399,115,39
2015-01-05 10:00:00,4,172,485,94,42
2015-01-05 10:00:00,5,192,490,109,40
2015-01-05 10:00:00,6,161,385,88,42
2015-01-05 10:00:00,7,176,521,115,38
2015-01-05 10:00:00,8,176,508,106,33
2015-01-05 11:00:00,1,180,494,103,39
2015-01-05 11:00:00,2,157,460,96,45
2015-01-05 11:00:00,3,180,297,105,43
2015-01-05 11:00:00,4,195,428,104,50
2015-01-05 11:00:00,5,166,490,119,37
2015-01-05 11:00:00,6,181,483,104,41
2015-01-05 11:00:00,7,155,411,106,34
2015-01-05 11:00:00,8,175,369,95,35
2015-01-05 12:00:00,1,172,433,118,52
2015-01-05 12:00:00,2,196,357,114,37
2015-01-05 12:00:00,3,168,361,73,43
2015-01-05 12:00:00,4,174,439,83,37
2015-01-05 12:00:00,5,138,462,92,40
2015-01-05 12:00:00,6,169,496,105,35
2015-01-05 12:00:00,7,172,449,107,42
2015-01-05 12:00:00,8,172,515,112,30
2015-01-05 13:00:00,1,180,429,107,39
2015-01-05 13:00:00,2,161,557,97,40
2015-01-05 13:00:00,3,177,464,104,36
2015-01-05 13:00:00,4,139,463,109,37
2015-01-05 13:00:00,5,169,471,104,35
2015-01-05 13:00:00,6,172,446,98,34
2015-01-05 13:00:00,7,184,428,88,46
2015-01-05 13:00:00,8,164,328,94,39
2015-01-05 14:00:00,1,174,396,111,33
2015-01-05 14:00:00,2,168,475,116,36
2015-01-05 14:00:00,3,163,282,110,38
2015-01-05 14:00:00,4,184,410,95,44
2015-01-05 14:00:00,5,192,503,98,44
2015-01-05 14:00:00,6,165,506,95,46
2015-01-05 14:00:00,7,173,402,95,41
2015-01-05 14:00:00,8,176,447,100,39
2015-01-05 15:00:00,1,181,575,102,38
2015-01-05 15:00:00,2,176,466,103,40
2015-01-05 15:00:00,3,177,393,102,37
2015-01-05 15:00:00,4,156,409,89,46
2015-01-05 15:00:00,5,170,493,107,47
2015-01-05 15:00:00,6,173,476,113,37
2015-01-05 15:00:00,7,173,453,88,46
2015-01-05 15:00:00,8,139,466,89,47
2015-01-05 16:00:00,1,197,448,78,34
2015-01-05 16:00:00,2,177,386,108,43
2015-01-05 16:00:00,3,185,463,102,34
2015-01-05 16:00:00,4,172,538,102,38
2015-01-05 16:00:00,5,148,403,102,46
2015-01-05 16:00:00,6,192,437,78,36
2015-01-05 16:00:00,7,156,356,96,36
2015-01-05 16:00:00,8,179,380,103,41
2015-01-05 17:00:00,1,186,438,86,37
2015-01-05 17:00:00,2,183,418,115,41
2015-01-05 17:00:00,3,154,461,103,39
2015-01-05 17:00:00,4,151,520,98,42
2015-01-05 17:00:00,5,163,472,81,42
2015-01-05 17:00:00,6,177,451,110,40
2015-01-05 17:00:00,7,149,516,97,48
2015-01-05 17:00:00,8,158,557,97,36
2015-01-05 18:00:00,1,170,469,90,42
2015-01-05 18:00:00,2,149,472,91,37
2015-01-05 18:00:00,3,160,421,100,41
2015-01-05 18:00:00,4,145,493,85,39
2015-01-05 18:00:00,5,182,322,100,41
2015-01-05 18:00:00,6,182,397,96,41
2015-01-05 18:00:00,7,169,471,106,48
2015-01-05 18:00:00,8,164,396,94,36
2015-01-05 19:00:00,1,153,510,112,40
2015-01-05 19:00:00,2,196,452,116,36
2015-01-05 19:00:00,3,169,348,103,44
2015-01-05 19:00:00,4,180,406,94,47
2015-01-05 19:00:00,5,175,466,112,41
2015-01-05 19:00:00,6,139,504,101,33
2015-01-05 19:00:00,7,151,468,98,46
2015-01-05 19:00:00,8,158,447,96,41
2015-01-05 20:00:00,1,176,465,109,33
2015-01-05 20:00:00,2,174,461,108,43
2015-01-05 20:00:00,3,173,292,87,37
2015-01-05 20:00:00,4,154,403,86,41
2015-01-05 20:00:00,5,207,407,87,45
2015-01-05 20:00:00,6,161,475,105,37
2015-01-05 20:00:00,7,178,434,110,47
2015-01-05 20:00:00,8,178,529,102,45
2015-01-05 21:00:00,1,163,517,109,41
2015-01-05 21:00:00,2,161,456,104,41
2015-01-05 21:00:00,3,166,382,76,37
2015-01-05 21:00:00,4,186,444,93,50
2015-01-05 21:00:00,5,172,472,96,42
2015-01-05 21:00:00,6,178,462,97,40
2015-01-05 21:00:00,7,182,553,87,46
2015-01-05 21:00:00,8,160,376,92,35
2015-01-05 22:00:00,1,192,492,95,40
2015-01-05 22:00:00,2,145,468,90,40
2015-01-05 22:00:00,3,166,317,87,38
2015-01-05 22:00:00,4,175,511,106,36
2015-01-05 22:00:00,5,136,368,103,39
2015-01-05 22:00:00,6,167,425,113,43
2015-01-05 22:00:00,7,165,377,94,53
2015-01-05 22:00:00,8,174,460,102,47
2015-01-05 23:00:00,1,145,444,101,47
2015-01-05 23:00:00,2,158,475,89,40
2015-01-05 23:00:00,3,184,393,90,41
2015-01-05 23:00:00,4,158,534,110,46
2015-01-05 23:00:00,5,193,374,99,46
2015-01-05 23:00:00,6,190,401,109,38
2015-01-05 23:00:00,7,137,389,94,63
2015-01-05 23:00:00,8,163,398,101,44
2015-01-06 00:00:00,1,163,471,115,45
2015-01-06 00:00:00,2,186,415,109,42
2015-01-06 00:00:00,3,171,381,89,37
2015-01-06 00:00:00,4,171,470,98,35
2015-01-06 00:00:00,5,180,358,118,41
2015-01-06 00:00:00,6,160,452,75,34
2015-01-06 00:00:00,7,177,458,95,58
2015-01-06 00:00:00,8,150,461,91,41
2015-01-06 01:00:00,1,176,503,113,42
2015-01-06 01:00:00,2,165,443,98,37
2015-01-06 01:00:00,3,161,294,95,40
2015-01-06 01:00:00,4,183,424,91,44
2015-01-06 01:00:00,5,171,394,98,43
2015-01-06 01:00:00,6,151,477,127,43
2015-01-06 01:00:00,7,179,423,80,48
2015-01-06 01:00:00,8,168,406,96,42
2015-01-06 02:00:00,1,167,471,106,32
2015-01-06 02:00:00,2,189,457,106,40
2015-01-06 02:00:00,3,165,345,119,43
2015-01-06 02:00:00,4,170,438,95,35
2015-01-06 02:00:00,5,182,428,97,40
2015-01-06 02:00:00,6,161,427,106,38
2015-01-06 02:00:00,7,195,418,92,43
2015-01-06 02:00:00,8,188,473,102,40
2015-01-06 03:00:00,1,160,508,90,33
2015-01-06 03:00:00,2,156,417,113,41
2015-01-06 03:00:00,3,177,323,97,36
2015-01-06 03:00:00,4,172,498,99,37
2015-01-06 03:00:00,5,157,462,109,47
2015-01-06 03:00:00,6,146,341,82,41
2015-01-06 03:00:00,7,158,426,95,51
2015-01-06 03:00:00,8,146,387,123,44
2015-01-06 04:00:00,1,165,466,94,41
2015-01-06 04:00:00,2,136,472,88,33
2015-01-06 04:00:00,3,175,400,90,44
2015-01-06 04:00:00,4,178,456,105,35
2015-01-06 04:00:00,5,170,473,116,43
2015-01-06 04:00:00,6,207,449,98,40
2015-01-06 04:00:00,7,167,397,109,56
2015-01-06 04:00:00,8,153,446,93,47
2015-01-06 05:00:00,1,179,459,108,42
2015-01-06 05:00:00,2,203,475,112,50
2015-01-06 05:00:00,3,156,382,105,39
2015-01-06 05:00:00,4,163,347,108,34
2015-01-06 05:00:00,5,173,462,96,35
2015-01-06 05:00:00,6,151,395,122,37
2015-01-06 05:00:00,7,167,488,108,52
2015-01-06 05:00:00,8,154,421,110,41
2015-01-06 06:00:00,1,183,437,94,37
2015-01-06 06:00:00,2,188,462,81,43
2015-01-06 06:00:00,3,168,401,95,38
2015-01-06 06:00:00,4,182,402,91,37
2015-01-06 06:00:00,5,157,416,96,44
2015-01-06 06:00:00,6,145,458,101,46
2015-01-06 06:00:00,7,172,452,100,45
2015-01-06 06:00:00,8,167,432,103,46
2015-01-06 07:00:00,1,179,461,93,42
2015-01-06 07:00:00,2,164,405,102,38
2015-01-06 07:00:00,3,179,452,85,46
2015-01-06 07:00:00,4,165,334,89,41
2015-01-06 07:00:00,5,179,468,115,43
2015-01-06 07:00:00,6,156,437,101,27
2015-01-06 07:00:00,7,178,409,102,44
2015-01-06 07:00:00,8,193,511,107,39
2015-01-06 08:00:00,1,204,441,106,38
2015-01-06 08:00:00,2,162,447,75,35
2015-01-06 08:00:00,3,162,451,101,38
2015-01-06 08:00:00,4,167,518,97,41
2015-01-06 08:00:00,5,150,439,84,36
2015-01-06 08:00:00,6,169,512,124,37
2015-01-06 08:00:00,7,190,505,100,43
2015-01-06 08:00:00,8,178,527,82,43
2015-01-06 09:00:00,1,187,474,92,46
2015-01-06 09:00:00,2,161,296,86,39
2015-01-06 09:00:00,3,169,445,87,42
2015-01-06 09:00:00,4,151,393,113,43
2015-01-06 09:00:00,5,203,458,83,45
2015-01-06 09:00:00,6,165,485,115,37
2015-01-06 09:00:00,7,150,545,92,58
2015-01-06 09:00:00,8,181,449,90,42
2015-01-06 10:00:00,1,174,360,97,39
2015-01-06 10:00:00,2,177,507,121,31
2015-01-06 10:00:00,3,169,405,117,33
2015-01-06 10:00:00,4,176,396,91,30
2015-01-06 10:00:00,5,180,450,95,35
2015-01-06 10:00:00,6,175,445,101,42
2015-01-06 10:00:00,7,177,378,84,52
2015-01-06 10:00:00,8,139,458,101,38
2015-01-06 11:00:00,1,160,443,100,45
2015-01-06 11:00:00,2,155,511,97,33
2015-01-06 11:00:00,3,170,325,83,37
2015-01-06 11:00:00,4,150,469,110,38
2015-01-06 11:00:00,5,152,432,105,42
2015-01-06 11:00:00,6,152,462,109,38
2015-01-06 11:00:00,7,170,456,107,54
2015-01-06 11:00:00,8,163,450,117,31
2015-01-06 12:00:00,1,213,498,87,47
2015-01-06 12:00:00,2,177,543,103,41
2015-01-06 12:00:00,3,186,429,110,36
2015-01-06 12:00:00,4,182,451,102,45
2015-01-06 12:00:00,5,172,436,109,40
2015-01-06 12:00:00,6,174,386,105,43
2015-01-06 12:00:00,7,163,474,93,45
2015-01-06 12:00:00,8,156,373,95,42
2015-01-06 13:00:00,1,180,461,96,37
2015-01-06 13:00:00,2,156,455,111,37
2015-01-06 13:00:00,3,169,406,111,33
2015-01-06 13:00:00,4,182,414,88,46
2015-01-06 13:00:00,5,179,426,96,37
2015-01-06 13:00:00,6,151,439,85,41
2015-01-06 13:00:00,7,131,381,99,43
2015-01-06 13:00:00,8,138,509,94,44
2015-01-06 14:00:00,1,159,459,107,45
2015-01-06 14:00:00,2,178,484,72,49
2015-01-06 14:00:00,3,184,433,106,33
2015-01-06 14:00:00,4,166,483,101,40
2015-01-06 14:00:00,5,172,515,96,46
2015-01-06 14:00:00,6,169,467,85,48
2015-01-06 14:00:00,7,157,441,97,51
2015-01-06 14:00:00,8,166,456,95,31
2015-01-06 15:00:00,1,172,345,95,44
2015-01-06 15:00:00,2,185,502,118,41
2015-01-06 15:00:00,3,159,421,97,40
2015-01-06 15:00:00,4,180,463,99,31
2015-01-06 15:00:00,5,174,453,91,40
2015-01-06 15:00:00,6,150,479,98,41
2015-01-06 15:00:00,7,179,487,102,49
2015-01-06 15:00:00,8,154,396,107,34
2015-01-06 16:00:00,1,165,507,104,36
2015-01-06 16:00:00,2,156,451,101,53
2015-01-06 16:00:00,3,187,425,101,36
2015-01-06 16:00:00,4,164,469,98,40
2015-01-06 16:00:00,5,127,506,92,46
2015-01-06 16:00:00,6,171,507,93,48
2015-01-06 16:00:00,7,170,543,100,50
2015-01-06 16:00:00,8,151,471,101,35
2015-01-06 17:00:00,1,165,474,106,36
2015-01-06 17:00:00,2,165,363,100,45
2015-01-06 17:00:00,3,190,339,115,40
2015-01-06 17:00:00,4,149,314,93,40
2015-01-06 17:00:00,5,148,406,106,48
2015-01-06 17:00:00,6,162,441,99,33
2015-01-06 17:00:00,7,154,354,117,59
2015-01-06 17:00:00,8,171,431,110,41
2015-01-06 18:00:00,1,155,395,111,42
2015-01-06 18:00:00,2,162,419,104,49
2015-01-06 18:00:00,3,151,406,96,52
2015-01-06 18:00:00,4,167,492,91,42
2015-01-06 18:00:00,5,187,466,105,32
2015-01-06 18:00:00,6,153,428,100,41
2015-01-06 18:00:00,7,188,406,85,47
2015-01-06 18:00:00,8,164,404,95,39
2015-01-06 19:00:00,1,171,392,110,40
2015-01-06 19:00:00,2,185,444,99,45
2015-01-06 19:00:00,3,159,370,94,42
2015-01-06 19:00:00,4,158,508,86,41
2015-01-06 19:00:00,5,175,481,108,40
2015-01-06 19:00:00,6,147,523,117,44
2015-01-06 19:00:00,7,174,411,103,46
2015-01-06 19:00:00,8,176,504,85,42
2015-01-06 20:00:00,1,174,466,119,39
2015-01-06 20:00:00,2,169,503,101,46
2015-01-06 20:00:00,3,182,429,85,40
2015-01-06 20:00:00,4,173,408,108,38
2015-01-06 20:00:00,5,200,460,98,43
2015-01-06 20:00:00,6,176,482,103,33
2015-01-06 20:00:00,7,172,321,98,51
2015-01-06 20:00:00,8,164,505,108,43
2015-01-06 21:00:00,1,153,495,102,45
2015-01-06 21:00:00,2,190,460,107,41
2015-01-06 21:00:00,3,162,409,102,41
2015-01-06 21:00:00,4,204,376,81,39
2015-01-06 21:00:00,5,157,442,92,42
2015-01-06 21:00:00,6,177,434,101,38
2015-01-06 21:00:00,7,155,444,117,62
2015-01-06 21:00:00,8,156,388,95,51
2015-01-06 22:00:00,1,121,428,103,45
2015-01-06 22:00:00,2,148,363,90,39
2015-01-06 22:00:00,3,165,338,113,41
2015-01-06 22:00:00,4,172,464,121,46
2015-01-06 22:00:00,5,156,484,97,41
2015-01-06 22:00:00,6,161,409,107,44
2015-01-06 22:00:00,7,154,496,90,50
2015-01-06 22:00:00,8,147,479,104,36
2015-01-06 23:00:00,1,166,486,98,45
2015-01-06 23:00:00,2,174,458,96,39
2015-01-06 23:00:00,3,150,357,120,35
2015-01-06 23:00:00,4,174,432,103,42
2015-01-06 23:00:00,5,171,408,101,44
2015-01-06 23:00:00,6,132,395,98,45
2015-01-06 23:00:00,7,184,441,104,50
2015-01-06 23:00:00,8,166,478,108,42
2015-01-07 00:00:00,1,170,458,105,46
2015-01-07 00:00:00,2,166,454,96,42
2015-01-07 00:00:00,3,192,395,97,35
2015-01-07 00:00:00,4,126,489,89,41
2015-01-07 00:00:00,5,143,401,91,42
2015-01-07 00:00:00,6,195,436,102,38
2015-01-07 00:00:00,7,188,416,110,52
2015-01-07 00:00:00,8,168,427,97,34
2015-01-07 01:00:00,1,178,475,80,42
2015-01-07 01:00:00,2,174,428,77,34
2015-01-07 01:00:00,3,147,384,104,33
2015-01-07 01:00:00,4,177,450,90,33
2015-01-07 01:00:00,5,165,500,97,41
2015-01-07 01:00:00,6,153,499,106,42
2015-01-07 01:00:00,7,185,468,102,44
2015-01-07 01:00:00,8,176,435,116,43
2015-01-07 02:00:00,1,170,450,97,37
2015-01-07 02:00:00,2,170,545,94,42
2015-01-07 02:00:00,3,180,444,91,34
2015-01-07 02:00:00,4,158,457,89,38
2015-01-07 02:00:00,5,157,520,110,41
2015-01-07 02:00:00,6,168,485,72,40
2015-01-07 02:00:00,7,167,522,90,46
2015-01-07 02:00:00,8,172,446,96,36
2015-01-07 03:00:00,1,176,427,92,44
2015-01-07 03:00:00,2,164,378,89,33
2015-01-07 03:00:00,3,156,372,100,40
2015-01-07 03:00:00,4,173,451,95,36
2015-01-07 03:00:00,5,167,443,99,35
2015-01-07 03:00:00,6,166,440,84,38
2015-01-07 03:00:00,7,176,371,104,54
2015-01-07 03:00:00,8,160,571,113,30
2015-01-07 04:00:00,1,153,396,120,33
2015-01-07 04:00:00,2,153,440,94,51
2015-01-07 04:00:00,3,154,330,109,40
2015-01-07 04:00:00,4,180,427,99,32
2015-01-07 04:00:00,5,158,456,93,41
2015-01-07 04:00:00,6,178,567,93,36
2015-01-07 04:00:00,7,160,557,90,51
2015-01-07 04:00:00,8,177,418,105,41
2015-01-07 05:00:00,1,180,379,110,41
2015-01-07 05:00:00,2,170,399,81,39
2015-01-07 05:00:00,3,156,353,92,47
2015-01-07 05:00:00,4,169,470,95,45
2015-01-07 05:00:00,5,163,386,103,42
2015-01-07 05:00:00,6,165,525,118,36
2015-01-07 05:00:00,7,187,404,104,55
2015-01-07 05:00:00,8,162,426,96,46
2015-01-07 06:00:00,1,180,421,83,39
2015-01-07 06:00:00,2,142,543,99,40
2015-01-07 06:00:00,3,153,269,100,44
2015-01-07 06:00:00,4,188,477,100,46
2015-01-07 06:00:00,5,162,422,92,33
2015-01-07 06:00:00,6,193,389,123,39
2015-01-07 06:00:00,7,147,373,96,48
2015-01-07 06:00:00,8,154,417,121,43
2015-01-07 07:00:00,1,173,434,105,47
2015-01-07 07:00:00,2,146,539,94,39
2015-01-07 07:00:00,3,185,431,86,39
2015-01-07 07:00:00,4,195,454,84,41
2015-01-07 07:00:00,5,190,328,88,50
2015-01-07 07:00:00,6,163,385,81,43
2015-01-07 07:00:00,7,180,381,99,54
2015-01-07 07:00:00,8,161,523,103,41
2015-01-07 08:00:00,1,190,453,101,29
2015-01-07 08:00:00,2,152,489,109,36
2015-01-07 08:00:00,3,170,446,108,39
2015-01-07 08:00:00,4,153,518,100,35
2015-01-07 08:00:00,5,171,517,76,34
2015-01-07 08:00:00,6,171,468,101,43
2015-01-07 08:00:00,7,170,435,112,51
2015-01-07 08:00:00,8,186,465,94,43
2015-01-07 09:00:00,1,176,453,84,54
2015-01-07 09:00:00,2,151,362,89,36
2015-01-07 09:00:00,3,162,518,85,36
2015-01-07 09:00:00,4,203,384,97,46
2015-01-07 09:00:00,5,167,378,105,40
2015-01-07 09:00:00,6,155,467,80,36
2015-01-07 09:00:00,7,139,486,91,48
2015-01-07 09:00:00,8,172,411,102,41
2015-01-07 10:00:00,1,173,440,81,41
2015-01-07 10:00:00,2,172,497,104,45
2015-01-07 10:00:00,3,160,544,122,36
2015-01-07 10:00:00,4,198,395,104,38
2015-01-07 10:00:00,5,178,315,96,36
2015-01-07 10:00:00,6,183,515,89,36
2015-01-07 10:00:00,7,198,428,95,48
2015-01-07 10:00:00,8,173,463,110,37
2015-01-07 11:00:00,1,174,455,89,39
2015-01-07 11:00:00,2,167,395,90,41
2015-01-07 11:00:00,3,174,434,100,46
2015-01-07 11:00:00,4,160,467,102,42
2015-01-07 11:00:00,5,160,383,89,40
2015-01-07 11:00:00,6,157,461,104,36
2015-01-07 11:00:00,7,201,455,101,47
2015-01-07 11:00:00,8,158,454,88,36
2015-01-07 12:00:00,1,176,544,107,35
2015-01-07 12:00:00,2,173,418,105,42
2015-01-07 12:00:00,3,155,474,93,37
2015-01-07 12:00:00,4,170,399,96,35
2015-01-07 12:00:00,5,183,461,108,34
2015-01-07 12:00:00,6,173,430,104,31
2015-01-07 12:00:00,7,188,511,88,47
2015-01-07 12:00:00,8,175,386,101,44
2015-01-07 13:00:00,1,185,431,97,43
2015-01-07 13:00:00,2,163,352,100,44
2015-01-07 13:00:00,3,188,460,102,33
2015-01-07 13:00:00,4,160,331,84,36
2015-01-07 13:00:00,5,170,482,93,35
